时间,系统总CPU%,可用内存MB,后端CPU%,后端内存MB,JMeterCPU%,JMeter内存MB,MySQLCPU%,MySQL内存MB,DB连接数,DB活跃连接
10:52:16,19,3835,0,623.1,0,311.6,0,38.8,1,1
10:52:18,8,3836,0,623.1,0,311.6,0,39.0,1,1
10:52:20,9,3832,0,623.1,0,311.6,0,39.0,1,1
10:52:22,9,3845,0,623.1,0,311.6,0,39.0,1,1
10:52:24,6,3847,0,623.1,0,311.6,0,39.0,1,1
10:52:27,8,3847,0,623.1,0,311.6,0,39.0,1,1
10:52:29,10,3847,0,623.1,0,311.6,0,39.0,1,1
10:52:31,14,3815,0,623.1,0,311.6,0,39.0,1,1
10:52:33,15,3824,0,623.1,0,311.6,0,39.0,1,1
10:52:35,22,3802,0,623.1,0,311.6,0,39.0,1,1
10:52:37,14,3834,0,623.1,0,311.6,0,39.0,1,1
10:52:39,15,3867,0,623.1,0,311.6,0,39.0,1,1
10:52:41,8,3893,0,623.1,0,311.6,0,39.0,1,1
10:52:43,11,3884,0,623.1,0,311.6,0,39.0,1,1
10:52:45,8,3882,0,623.1,0,311.6,0,39.0,1,1
10:52:47,5,3883,0,623.1,0,311.6,0,39.0,1,1
10:52:49,8,3881,0,623.1,0,311.6,0,39.0,1,1
10:52:51,7,3883,0,623.1,0,311.6,0,39.0,1,1
10:52:53,7,3882,0,623.1,0,311.6,0,39.0,1,1
10:52:55,4,3881,0,623.8,0,311.6,0,39.0,1,1
10:52:57,8,3819,0,624.9,0,87.3,0,39.0,1,1
10:53:00,25,3686,0,640.0,0,197.2,0,39.1,3,1
10:53:02,40,3645,0,673.0,0,198.2,0,40.0,6,1
10:53:04,65,3630,0,713.2,0,184.6,0,40.5,7,1
10:53:06,78,3562,0,767.2,0,189.6,0,41.1,8,1
10:53:08,76,3529,0,807.4,0,187.2,0,41.6,8,1
10:53:10,79,3467,0,855.7,0,193.5,0,41.8,8,1
10:53:12,72,3467,0,858.6,0,191.2,0,42.0,8,1
10:53:14,74,3466,0,861.0,0,188.9,0,42.0,8,1
10:53:16,71,3484,0,837.9,0,190.5,0,42.3,8,1
10:53:18,71,3475,0,850.1,0,189.9,0,42.5,8,1
10:53:20,73,3474,0,852.8,0,190.2,0,42.5,8,1
10:53:22,77,3469,0,858.2,0,190.2,0,42.5,8,1
10:53:24,78,3457,0,863.5,0,194.9,0,42.6,8,1
10:53:26,79,3446,0,882.6,0,192.1,0,42.6,8,1
10:53:28,77,3329,0,919.4,0,188.7,0,42.6,8,1
10:53:31,14,3836,0,919.7,0,311.6,0,42.7,8,1
10:53:33,12,3804,0,919.7,0,311.6,0,42.7,8,1
10:53:35,7,3816,0,919.7,0,311.6,0,42.7,8,1
10:53:37,11,3809,0,919.7,0,311.6,0,42.7,8,1
10:53:39,11,3816,0,919.7,0,311.6,0,42.7,8,1
10:53:41,12,3814,0,919.7,0,311.6,0,42.7,8,1
10:53:43,10,3815,0,919.7,0,311.6,0,42.7,8,1
10:53:45,7,3814,0,919.7,0,311.6,0,42.7,8,1
10:53:47,13,3819,0,919.7,0,311.6,0,42.7,8,1
10:53:49,11,3813,0,919.7,0,311.6,0,42.7,8,1
10:53:51,6,3810,0,919.7,0,311.6,0,42.7,8,1
10:53:53,5,3806,0,919.7,0,311.6,0,42.7,8,1
10:53:55,9,3805,0,919.7,0,311.6,0,42.7,8,1
10:53:57,7,3810,0,919.7,0,311.6,0,42.7,8,1
10:53:59,7,3804,0,919.7,0,311.6,0,42.7,8,1
10:54:02,8,3804,0,919.7,0,311.6,0,42.7,8,1
10:54:04,9,3801,0,919.7,0,311.6,0,42.7,8,1
10:54:06,7,3801,0,919.7,0,311.6,0,42.7,8,1
10:54:08,6,3802,0,919.7,0,311.6,0,42.7,8,1
10:54:10,13,3803,0,919.7,0,311.6,0,42.7,8,1
10:54:12,12,3803,0,919.7,0,311.6,0,42.7,8,1
10:54:14,8,3804,0,919.7,0,311.6,0,42.7,8,1
10:54:16,10,3802,0,919.7,0,311.6,0,42.7,8,1
10:54:18,12,3794,0,919.7,0,311.6,0,42.7,8,1
10:54:20,24,3618,0,929.0,0,311.6,0,42.7,8,1
10:54:22,69,3612,0,931.4,0,311.6,0,42.7,8,1
10:54:24,100,3619,0,932.5,0,311.6,0,42.7,8,1
10:54:26,100,3601,0,949.2,0,311.6,0,43.1,9,1
10:54:28,100,3603,0,949.5,0,311.6,0,43.2,9,1
10:54:31,100,3656,0,882.3,0,311.6,0,43.2,9,1
10:54:33,100,3645,0,901.8,0,311.6,0,43.2,9,1
10:54:35,100,3598,0,937.7,0,311.6,0,43.4,9,1
10:54:37,100,3604,0,938.6,0,311.6,0,43.4,9,1
10:54:39,100,3606,0,940.4,0,311.6,0,43.4,9,1
10:54:41,100,3603,0,940.8,0,311.6,0,43.5,9,1
10:54:43,100,3598,0,948.4,0,311.6,0,43.6,9,1
10:54:45,100,3594,0,954.4,0,311.6,0,43.7,10,1
10:54:47,100,3595,0,955.1,0,311.6,0,43.7,10,1
10:54:49,100,3579,0,970.7,0,311.6,0,43.8,12,1
10:54:52,100,3582,0,972.8,0,311.6,0,43.9,12,1
10:54:54,100,3582,0,975.2,0,311.6,0,44.1,13,1
10:54:56,100,3586,0,975.3,0,311.6,0,44.2,13,1
10:54:58,100,3584,0,975.3,0,311.6,0,44.3,13,1
10:55:00,100,3593,0,975.4,0,311.6,0,44.4,13,1
10:55:02,100,3591,0,976.6,0,311.6,0,44.4,13,1
10:55:04,100,3589,0,978.2,0,311.6,0,44.4,13,1
10:55:06,100,3576,0,978.2,0,311.6,0,44.7,14,1
10:55:08,100,3564,0,978.2,0,311.6,0,44.8,14,1
10:55:10,100,3578,0,978.5,0,311.6,0,45.0,14,1
10:55:13,100,3584,0,978.6,0,311.6,0,45.0,14,1
10:55:15,100,3586,0,978.6,0,311.6,0,45.1,14,1
10:55:17,100,3600,0,979.4,0,311.6,0,45.2,14,1
10:55:19,100,3605,0,980.3,0,311.6,0,45.4,14,1
10:55:21,100,3607,0,980.3,0,311.6,0,45.5,14,1
10:55:23,100,3606,0,980.4,0,311.6,0,45.6,14,1
10:55:25,100,3605,0,980.9,0,311.6,0,45.6,14,1
10:55:27,100,3628,0,981.4,0,311.6,0,45.6,14,1
10:55:29,100,3618,0,982.2,0,311.6,0,45.7,14,1
10:55:31,100,3602,0,983.3,0,311.6,0,45.8,14,1
10:55:33,100,3603,0,984.9,0,311.6,0,45.8,14,1
10:55:36,100,3620,0,984.9,0,311.6,0,46.0,14,1
10:55:38,100,3611,0,984.9,0,311.6,0,46.0,14,1
10:55:40,100,3630,0,984.9,0,311.6,0,46.0,14,1
10:55:42,100,3620,0,984.9,0,311.6,0,46.1,14,1
10:55:45,100,3620,0,984.9,0,311.6,0,46.1,14,1
10:55:47,100,3621,0,985.2,0,311.6,0,46.1,14,1
10:55:49,100,3612,0,985.5,0,311.6,0,46.2,14,1
10:55:51,100,3614,0,985.5,0,311.6,0,46.3,14,1
10:55:53,100,3612,0,985.5,0,311.6,0,46.4,14,1
10:55:55,100,3621,0,985.5,0,311.6,0,46.5,14,1
10:55:57,100,3614,0,985.5,0,311.6,0,46.7,14,1
10:55:59,100,3636,0,985.5,0,311.6,0,46.8,14,1
10:56:01,100,3635,0,985.6,0,311.6,0,46.8,14,1
10:56:04,100,3633,0,985.9,0,311.6,0,46.9,14,1
10:56:06,100,3638,0,985.9,0,311.6,0,46.9,14,1
10:56:08,100,3641,0,985.9,0,311.6,0,46.9,14,1
10:56:10,100,3628,0,985.9,0,312.5,0,46.9,14,1
10:56:12,100,3629,0,985.9,0,312.5,0,46.9,14,1
10:56:14,100,3647,0,985.9,0,312.5,0,47.0,14,1
10:56:16,100,3653,0,981.7,0,312.5,0,47.0,14,1
10:56:19,100,3663,0,981.7,0,312.5,0,47.0,14,1
10:56:21,70,3811,0,981.8,0,312.5,0,47.1,14,1
10:56:23,14,3986,0,981.8,0,312.5,0,47.1,14,1
10:56:25,9,3988,0,981.8,0,312.5,0,47.1,14,1
10:56:27,7,3976,0,981.8,0,312.5,0,47.1,14,1
10:56:29,8,3973,0,981.8,0,312.5,0,47.1,14,1
10:56:31,7,3973,0,981.8,0,312.5,0,47.1,14,1
10:56:33,6,3974,0,981.8,0,312.5,0,47.1,14,1
10:56:35,6,3976,0,981.8,0,312.5,0,47.1,14,1
10:56:37,9,3977,0,981.8,0,312.5,0,47.1,14,1
10:56:39,8,3976,0,981.8,0,312.5,0,47.1,14,1
10:56:41,9,3975,0,981.8,0,312.5,0,47.1,14,1
10:56:43,8,3976,0,981.8,0,312.5,0,47.1,14,1
10:56:45,6,3976,0,981.8,0,312.5,0,47.1,14,1
10:56:47,7,3976,0,981.8,0,312.5,0,47.1,14,1
10:56:49,8,3975,0,981.8,0,312.5,0,47.1,14,1
10:56:51,8,3993,0,981.8,0,312.5,0,47.1,14,1
10:56:54,7,3985,0,981.8,0,312.5,0,47.1,14,1
10:56:56,12,3985,0,981.8,0,312.5,0,47.1,14,1
10:56:58,21,3841,0,981.8,0,312.5,0,47.1,14,1
10:57:00,46,3804,0,981.8,0,312.5,0,47.1,14,1
10:57:02,96,3822,0,981.8,0,312.5,0,47.1,14,1
10:57:04,100,3809,0,981.8,0,312.5,0,47.1,14,1
10:57:06,100,3808,0,981.8,0,312.5,0,47.1,14,1
10:57:08,100,3806,0,981.8,0,312.5,0,47.1,14,1
10:57:10,100,3795,0,981.8,0,312.5,0,47.1,14,1
10:57:12,100,3773,0,981.8,0,312.5,0,47.1,14,1
10:57:14,100,3679,0,981.8,0,312.5,0,47.4,16,1
10:57:17,100,3676,0,981.8,0,312.5,0,53.5,16,1
10:57:20,100,3679,0,981.8,0,312.5,0,53.7,16,1
10:57:22,100,3671,0,982.2,0,312.5,0,53.7,16,1
10:57:24,100,3675,0,982.3,0,312.5,0,53.8,16,1
10:57:26,100,3667,0,982.3,0,312.5,0,53.8,16,1
10:57:29,100,3625,0,982.3,0,312.5,0,53.9,16,1
10:57:31,100,3655,0,982.3,0,312.5,0,53.9,16,1
10:57:33,100,3650,0,982.3,0,312.5,0,53.9,16,1
10:57:36,100,3649,0,982.3,0,312.5,0,53.9,16,1
10:57:38,100,3653,0,982.3,0,312.5,0,54.1,16,1
10:57:40,100,3647,0,982.3,0,312.5,0,54.1,16,1
10:57:42,100,3648,0,982.3,0,312.5,0,54.1,16,1
10:57:44,100,3635,0,982.3,0,312.5,0,54.2,16,1
10:57:46,100,3639,0,982.3,0,312.5,0,54.2,16,1
10:57:49,100,3653,0,982.3,0,312.5,0,54.2,17,1
10:57:51,100,3640,0,982.3,0,312.5,0,54.2,17,1
10:57:53,100,3650,0,982.4,0,312.5,0,54.3,17,1
10:57:55,100,3647,0,982.4,0,312.5,0,54.3,17,1
10:57:57,100,3649,0,982.4,0,312.5,0,54.3,17,1
10:57:59,100,3653,0,982.4,0,312.5,0,54.4,17,1
10:58:01,100,3638,0,982.4,0,312.5,0,54.4,17,1
10:58:03,100,3639,0,982.4,0,312.5,0,54.4,17,1
10:58:06,100,3652,0,983.5,0,312.5,0,54.5,17,1
10:58:08,100,3651,0,983.6,0,312.5,0,54.5,17,1
10:58:10,100,3654,0,983.6,0,312.5,0,54.5,17,1
10:58:12,100,3652,0,983.6,0,312.5,0,54.5,17,1
10:58:14,100,3655,0,983.6,0,312.5,0,54.5,17,1
10:58:16,100,3619,0,983.6,0,312.5,0,54.6,17,1
10:58:18,100,3618,0,983.6,0,312.5,0,54.6,17,1
10:58:20,100,3545,0,1009.8,0,312.5,0,54.6,17,1
10:58:22,100,3527,0,1009.8,0,312.5,0,54.6,18,1
10:58:25,100,3523,0,1009.8,0,312.5,0,54.7,18,1
10:58:27,100,3469,0,1009.8,0,312.5,0,54.8,18,1
10:58:29,100,3450,0,1009.8,0,312.5,0,54.8,18,1
10:58:31,100,3431,0,1009.8,0,312.5,0,54.8,18,1
10:58:33,100,3484,0,1009.8,0,312.5,0,54.8,18,1
10:58:35,100,3449,0,1009.8,0,312.5,0,54.8,18,1
10:58:37,100,3463,0,1009.8,0,312.5,0,54.9,18,1
10:58:39,100,3507,0,1009.8,0,312.5,0,54.9,18,1
10:58:42,100,3480,0,1009.8,0,312.5,0,54.9,18,1
10:58:44,100,3474,0,1009.8,0,312.5,0,54.9,18,1
10:58:46,100,3476,0,1009.8,0,312.5,0,54.9,18,1
10:58:48,100,3490,0,1009.8,0,312.5,0,55.0,18,1
10:58:50,100,3499,0,1009.9,0,312.5,0,55.0,18,1
10:58:52,100,3498,0,1009.9,0,312.5,0,55.0,18,1
10:58:54,100,3499,0,1009.9,0,312.5,0,55.1,18,1
10:58:56,100,3502,0,1009.9,0,312.5,0,55.1,18,1
10:58:58,99,3512,0,1009.9,0,312.5,0,55.1,18,1
10:59:00,7,3696,0,1009.9,0,312.5,0,55.1,18,1
10:59:03,11,3697,0,1009.9,0,312.5,0,55.1,18,1
10:59:05,6,3698,0,1009.9,0,312.5,0,55.1,18,1
10:59:07,6,3700,0,1009.9,0,312.5,0,55.1,18,1
10:59:09,14,3700,0,1009.9,0,312.5,0,55.1,18,1
10:59:11,11,3702,0,1009.9,0,312.5,0,55.1,18,1
10:59:13,8,3705,0,1009.9,0,312.5,0,55.1,18,1
10:59:15,8,3703,0,1009.9,0,312.5,0,55.1,18,1
10:59:17,8,3704,0,1009.9,0,312.5,0,55.1,18,1
10:59:19,10,3703,0,1009.9,0,312.5,0,55.1,18,1
10:59:21,11,3684,0,1009.9,0,312.5,0,55.1,18,1
10:59:23,8,3698,0,1009.9,0,312.5,0,55.1,18,1
10:59:25,12,3675,0,1009.9,0,312.5,0,55.1,18,1
10:59:27,7,3674,0,1009.9,0,312.5,0,55.1,18,1
10:59:29,6,3646,0,1009.9,0,312.5,0,55.1,18,1
10:59:31,8,3640,0,1009.9,0,312.5,0,55.1,18,1
10:59:33,10,3628,0,1009.9,0,312.5,0,55.1,18,1
10:59:35,8,3631,0,1009.9,0,312.5,0,55.1,18,1
10:59:38,8,3619,0,1009.9,0,312.5,0,55.0,18,1
10:59:40,15,3596,0,1009.9,0,312.5,0,55.0,18,1
10:59:42,14,3542,0,1009.9,0,312.5,0,55.0,18,1
10:59:44,15,3494,0,1009.9,0,312.5,0,55.0,18,1
10:59:46,16,3558,0,1009.9,0,312.5,0,55.0,18,1
10:59:48,8,3574,0,1009.9,0,312.5,0,55.0,18,1
10:59:50,8,3575,0,1009.9,0,312.5,0,55.0,18,1
10:59:52,8,3571,0,1009.9,0,312.5,0,55.0,18,1
10:59:54,10,3613,0,1009.9,0,312.5,0,55.0,18,1
10:59:56,7,3622,0,1009.9,0,312.5,0,55.0,18,1
10:59:58,6,3626,0,1009.9,0,312.5,0,55.0,18,1
11:00:00,9,3604,0,1009.9,0,312.5,0,55.0,18,1
11:00:02,7,3595,0,1009.9,0,312.5,0,55.0,18,1
11:00:04,9,3590,0,1009.9,0,312.5,0,55.0,18,1
11:00:06,6,3590,0,1009.9,0,312.5,0,55.0,18,1
11:00:08,6,3586,0,1009.9,0,312.5,0,55.0,18,1
11:00:11,8,3589,0,1009.9,0,312.5,0,55.0,18,1
11:00:13,10,3587,0,1009.9,0,312.5,0,55.0,18,1
11:00:15,12,3577,0,1009.9,0,312.5,0,55.0,18,1
11:00:17,13,3575,0,1009.9,0,312.5,0,55.0,18,1
11:00:19,15,3580,0,1009.9,0,312.5,0,55.0,18,1
11:00:21,7,3585,0,1009.9,0,312.5,0,55.0,18,1
11:00:23,10,3584,0,1009.9,0,312.5,0,55.0,18,1
11:00:25,8,3561,0,1009.9,0,312.5,0,55.0,18,1
11:00:27,11,3548,0,1009.9,0,312.5,0,55.0,18,1
11:00:29,9,3520,0,1009.9,0,312.5,0,55.0,18,1
11:00:31,14,3447,0,1009.9,0,312.5,0,55.0,18,1
11:00:33,23,3463,0,1009.9,0,312.5,0,55.0,18,1
11:00:35,16,3336,0,1009.9,0,312.5,0,55.0,18,1
11:00:37,21,3294,0,1009.9,0,312.5,0,55.0,18,1
11:00:39,17,3286,0,1009.9,0,312.5,0,55.0,18,1
11:00:41,12,3289,0,1009.9,0,312.5,0,55.0,18,1
11:00:44,16,3297,0,1009.9,0,312.5,0,54.7,18,1
11:00:46,16,3296,0,1009.9,0,312.5,0,54.7,18,1
11:00:48,19,3298,0,1009.9,0,312.5,0,54.7,18,1
11:00:50,13,3303,0,1009.9,0,312.5,0,54.7,18,1
11:00:52,11,3306,0,1009.9,0,312.5,0,54.7,18,1
11:00:54,9,3322,0,1009.9,0,312.5,0,54.7,18,1
11:00:56,11,3308,0,1009.9,0,312.5,0,54.7,18,1
11:00:58,18,3306,0,1009.9,0,312.5,0,54.7,18,1
11:01:00,10,3294,0,1009.9,0,312.5,0,54.7,18,1
11:01:02,18,3281,0,1009.9,0,312.5,0,54.7,18,1
11:01:04,19,4058,0,1009.9,0,312.6,0,54.7,18,1
11:01:06,25,3881,0,1009.9,0,312.6,0,54.7,18,1
11:01:08,24,3759,0,1009.9,0,312.6,0,54.7,18,1
11:01:10,30,4421,0,1009.9,0,312.6,0,54.7,18,1
11:01:13,47,3528,0,1009.9,0,312.6,0,54.7,18,1
11:01:15,42,3204,0,1009.9,0,312.6,0,54.7,18,1
11:01:17,24,3044,0,1009.9,0,312.6,0,54.7,18,1
11:01:19,19,2879,0,1009.9,0,312.6,0,54.7,18,1
11:01:21,34,2962,0,1009.7,0,220.1,0,54.7,18,1
11:01:23,21,2845,0,1009.7,0,220.1,0,54.7,18,1
11:01:25,28,2878,0,1009.7,0,220.1,0,54.7,18,1
11:01:27,18,2878,0,1009.7,0,220.1,0,54.7,18,1
11:01:29,18,2914,0,1009.7,0,220.1,0,54.7,18,1
11:01:31,21,2904,0,1009.7,0,220.1,0,54.7,18,1
11:01:33,17,2947,0,1009.7,0,220.1,0,54.7,18,1
11:01:35,19,2892,0,1009.7,0,220.1,0,54.7,18,1
11:01:38,13,2895,0,1009.7,0,220.8,0,54.7,18,1
11:01:40,11,2902,0,1009.7,0,220.8,0,54.7,18,1
11:01:42,12,3081,0,1009.7,0,220.8,0,54.7,18,1
11:01:44,20,3273,0,1009.7,0,220.8,0,54.7,18,1
11:01:46,13,3308,0,1009.7,0,220.8,0,54.7,18,1
11:01:48,10,3310,0,1009.7,0,220.8,0,54.7,18,1
11:01:50,17,3343,0,1009.7,0,220.8,0,54.7,18,1
11:01:52,22,3237,0,1009.7,0,123.3,0,54.7,18,1
11:01:54,42,3151,0,1009.7,0,202.5,0,54.7,18,1
11:01:56,88,3155,0,1009.7,0,204.5,0,54.8,18,1
11:01:58,100,3126,0,1009.7,0,199.4,0,54.9,18,1
11:02:00,100,3108,0,1001.8,0,202.4,0,54.9,18,1
11:02:02,100,3112,0,1001.8,0,199.7,0,54.9,18,1
11:02:04,100,3116,0,1001.8,0,202.0,0,55.0,18,1
11:02:07,100,3124,0,1001.8,0,193.4,0,55.1,18,1
11:02:09,100,3105,0,1001.8,0,200.3,0,55.1,18,1
11:02:11,100,3104,0,1001.8,0,201.8,0,55.1,18,1
11:02:13,100,3119,0,1001.8,0,194.6,0,55.1,18,1
11:02:15,100,3120,0,1001.8,0,194.6,0,55.1,18,1
11:02:17,100,3115,0,1001.8,0,198.1,0,55.2,18,1
11:02:20,100,3122,0,1001.8,0,198.1,0,55.2,18,1
11:02:22,100,3121,0,1001.8,0,193.5,0,55.3,18,1
11:02:24,100,3116,0,1001.8,0,201.3,0,55.3,18,1
11:02:26,100,3111,0,1001.8,0,201.5,0,55.3,18,1
11:02:28,100,3127,0,1001.9,0,194.2,0,55.4,18,1
11:02:30,100,3125,0,1001.9,0,194.3,0,55.4,18,1
11:02:32,100,3126,0,1001.9,0,195.2,0,55.4,18,1
11:02:34,100,3117,0,1001.9,0,197.3,0,55.4,18,1
11:02:36,100,3116,0,1001.9,0,201.5,0,55.5,18,1
11:02:39,100,3112,0,1001.9,0,203.2,0,55.5,18,1
11:02:41,100,3102,0,1001.9,0,216.9,0,55.5,18,1
11:02:43,100,3121,0,1002.0,0,198.4,0,55.5,18,1
11:02:45,100,3119,0,1002.0,0,199.3,0,55.6,18,1
11:02:47,100,3112,0,1002.0,0,203.8,0,55.6,18,1
11:02:50,100,3112,0,1002.0,0,203.8,0,55.6,18,1
11:02:52,100,3117,0,1002.0,0,205.9,0,55.7,18,1
11:02:54,100,3124,0,1002.0,0,199.1,0,55.7,18,1
11:02:56,100,3116,0,1002.0,0,203.0,0,55.8,18,1
11:02:59,100,3119,0,1002.0,0,199.3,0,55.9,18,1
11:03:01,100,3120,0,1002.0,0,200.1,0,55.9,18,1
11:03:03,100,3122,0,1002.0,0,200.2,0,55.9,18,1
11:03:05,100,3132,0,1002.0,0,200.2,0,55.9,18,1
11:03:07,100,3132,0,1002.0,0,200.7,0,56.0,18,1
11:03:09,100,3132,0,1002.0,0,203.4,0,56.0,18,1
11:03:11,100,3107,0,1002.3,0,206.5,0,56.0,18,1
11:03:14,100,3104,0,1002.3,0,208.7,0,56.0,18,1
11:03:16,100,3116,0,1002.3,0,210.4,0,56.0,18,1
11:03:18,100,3118,0,1002.3,0,207.4,0,56.0,18,1
11:03:20,100,3104,0,1002.3,0,212.0,0,56.0,18,1
11:03:22,100,3099,0,1002.2,0,208.2,0,56.1,18,1
11:03:25,100,3065,0,1002.2,0,223.2,0,56.1,18,1
